"filename", "language", "C++", "Makefile", "Markdown", "HTML", "Shell Script", "Python", "Properties", "C", "JavaScript", "Ruby", "JSON", "YAML", "Batch", "Lua", "CSS", "XML", "cmake", "XSL", "comment", "blank", "total"
"d:\information\IOT\learn\C\opensource\redis\deps\lua\test\fibfor.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, -1, -3, -14
"d:\information\IOT\learn\C\opensource\redis\deps\lua\test\globals.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, -3, -2, -14
"d:\information\IOT\learn\C\opensource\redis\deps\lua\test\hello.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, -2, -4
"d:\information\IOT\learn\C\opensource\redis\deps\lua\test\life.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79, 0, 0, 0, 0, -18, -15, -112
"d:\information\IOT\learn\C\opensource\redis\deps\lua\test\luac.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, -2, -2, -8
"d:\information\IOT\learn\C\opensource\redis\deps\lua\test\printf.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, -1, -3, -8
"d:\information\IOT\learn\C\opensource\redis\deps\lua\test\readonly.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, 0, 0, 0, 0, -2, -3, -13
"d:\information\IOT\learn\C\opensource\redis\deps\lua\test\sieve.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, 0, 0, 0, 0, -4, -4, -30
"d:\information\IOT\learn\C\opensource\redis\deps\lua\test\sort.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, 0, 0, 0, 0, -6, -7, -67
"d:\information\IOT\learn\C\opensource\redis\deps\lua\test\table.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, -2, -2, -13
"d:\information\IOT\learn\C\opensource\redis\deps\lua\test\trace-calls.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, 0, 0, 0, 0, -3, -4, -33
"d:\information\IOT\learn\C\opensource\redis\deps\lua\test\trace-globals.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, 0, 0, 0, 0, -3, -6, -39
"d:\information\IOT\learn\C\opensource\redis\deps\lua\test\xd.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, -2, -2, -15
"d:\information\IOT\learn\C\opensource\redis\modules\Makefile", "Makefile", 0, -74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -16, -91
"d:\information\IOT\learn\C\opensource\redis\modules\common.mk", "Makefile", 0, -32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -15, -50
"d:\information\IOT\learn\C\opensource\redis\modules\redisbloom\Makefile", "Makefile", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7
"d:\information\IOT\learn\C\opensource\redis\modules\redisearch\Makefile", "Makefile", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8
"d:\information\IOT\learn\C\opensource\redis\modules\redisjson\Makefile", "Makefile", 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -12
"d:\information\IOT\learn\C\opensource\redis\modules\redistimeseries\Makefile", "Makefile", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7
"d:\information\IOT\learn\C\opensource\redis\redis.conf", "Properties", 0, 0, 0, 0, 0, 0, -74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2075, -200, -2349
"d:\information\IOT\learn\C\opensource\redis\sentinel.conf", "Properties", 0, 0, 0, 0, 0, 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -311, -35, -362
"d:\information\IOT\learn\C\opensource\redis\src\Makefile", "Makefile", 0, -383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -69, -78, -530
"d:\information\IOT\learn\C\opensource\redis\src\acl.c", "C", 0, 0, 0, 0, 0, 0, 0, -2218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -763, -314, -3295
"d:\information\IOT\learn\C\opensource\redis\src\adlist.c", "C", 0, 0, 0, 0, 0, 0, 0, -258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -99, -47, -404
"d:\information\IOT\learn\C\opensource\redis\src\adlist.h", "C++", -57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -12, -81
"d:\information\IOT\learn\C\opensource\redis\src\ae.c", "C", 0, 0, 0, 0, 0, 0, 0, -341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107, -63, -511
"d:\information\IOT\learn\C\opensource\redis\src\ae.h", "C++", -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -16, -118
"d:\information\IOT\learn\C\opensource\redis\src\ae_epoll.c", "C", 0, 0, 0, 0, 0, 0, 0, -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -20, -119
"d:\information\IOT\learn\C\opensource\redis\src\ae_evport.c", "C", 0, 0, 0, 0, 0, 0, 0, -164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -101, -57, -322
"d:\information\IOT\learn\C\opensource\redis\src\ae_kqueue.c", "C", 0, 0, 0, 0, 0, 0, 0, -122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -28, -191
"d:\information\IOT\learn\C\opensource\redis\src\ae_select.c", "C", 0, 0, 0, 0, 0, 0, 0, -61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -18, -90
"d:\information\IOT\learn\C\opensource\redis\src\anet.c", "C", 0, 0, 0, 0, 0, 0, 0, -583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -110, -96, -789
"d:\information\IOT\learn\C\opensource\redis\src\anet.h", "C++", -39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -9, -57
"d:\information\IOT\learn\C\opensource\redis\src\aof.c", "C", 0, 0, 0, 0, 0, 0, 0, -1936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -584, -331, -2851
"d:\information\IOT\learn\C\opensource\redis\src\asciilogo.h", "C++", -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -2, -27
"d:\information\IOT\learn\C\opensource\redis\src\atomicvar.h", "C++", -86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -75, -14, -175
"d:\information\IOT\learn\C\opensource\redis\src\bio.c", "C", 0, 0, 0, 0, 0, 0, 0, -294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -92, -58, -444
"d:\information\IOT\learn\C\opensource\redis\src\bio.h", "C++", -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -8, -47
"d:\information\IOT\learn\C\opensource\redis\src\bitops.c", "C", 0, 0, 0, 0, 0, 0, 0, -918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -275, -132, -1325
"d:\information\IOT\learn\C\opensource\redis\src\blocked.c", "C", 0, 0, 0, 0, 0, 0, 0, -410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -266, -72, -748
"d:\information\IOT\learn\C\opensource\redis\src\call_reply.c", "C", 0, 0, 0, 0, 0, 0, 0, -328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -157, -55, -540
"d:\information\IOT\learn\C\opensource\redis\src\call_reply.h", "C++", -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -6, -40
"d:\information\IOT\learn\C\opensource\redis\src\childinfo.c", "C", 0, 0, 0, 0, 0, 0, 0, -111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -23, -163
"d:\information\IOT\learn\C\opensource\redis\src\cli_commands.c", "C", 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3, -14
"d:\information\IOT\learn\C\opensource\redis\src\cli_commands.h", "C++", -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -8, -47
"d:\information\IOT\learn\C\opensource\redis\src\cli_common.c", "C", 0, 0, 0, 0, 0, 0, 0, -297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -75, -52, -424
"d:\information\IOT\learn\C\opensource\redis\src\cli_common.h", "C++", -34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -17, -60
"d:\information\IOT\learn\C\opensource\redis\src\cluster.c", "C", 0, 0, 0, 0, 0, 0, 0, -1117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -388, -185, -1690
"d:\information\IOT\learn\C\opensource\redis\src\cluster.h", "C++", -116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -27, -166
"d:\information\IOT\learn\C\opensource\redis\src\cluster_legacy.c", "C", 0, 0, 0, 0, 0, 0, 0, -4218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1593, -697, -6508
"d:\information\IOT\learn\C\opensource\redis\src\cluster_legacy.h", "C++", -263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78, -42, -383
"d:\information\IOT\learn\C\opensource\redis\src\commands.c", "C", 0, 0, 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -14
"d:\information\IOT\learn\C\opensource\redis\src\commands.h", "C++", -32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -6, -41
"d:\information\IOT\learn\C\opensource\redis\src\commands\README.md", "Markdown", 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -16
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl-cat.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, 0, 0, 0, 0, 0, 0, 0, 0, -1, -43
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl-deluser.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, -1, -34
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl-dryrun.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, 0, 0, 0, 0, 0, 0, 0, 0, -1, -48
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl-genpass.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, 0, 0, 0, 0, 0, 0, 0, 0, -1, -29
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl-getuser.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -91, 0, 0, 0, 0, 0, 0, 0, 0, -1, -92
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl-help.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, -1, -24
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl-list.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl-load.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, -1, -22
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl-log.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -90, 0, 0, 0, 0, 0, 0, 0, 0, -1, -91
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl-save.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl-setuser.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, 0, 0, 0, 0, 0, 0, 0, 0, -1, -48
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl-users.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl-whoami.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, -1, -22
"d:\information\IOT\learn\C\opensource\redis\src\commands\acl.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, -1, -13
"d:\information\IOT\learn\C\opensource\redis\src\commands\append.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, 0, 0, 0, 0, 0, 0, 0, 0, -1, -54
"d:\information\IOT\learn\C\opensource\redis\src\commands\asking.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, -1, -20
"d:\information\IOT\learn\C\opensource\redis\src\commands\auth.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -43, 0, 0, 0, 0, 0, 0, 0, 0, -1, -44
"d:\information\IOT\learn\C\opensource\redis\src\commands\bgrewriteaof.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, -1, -20
"d:\information\IOT\learn\C\opensource\redis\src\commands\bgsave.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, 0, 0, 0, 0, 0, 0, 0, 0, -1, -41
"d:\information\IOT\learn\C\opensource\redis\src\commands\bitcount.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87, 0, 0, 0, 0, 0, 0, 0, 0, -1, -88
"d:\information\IOT\learn\C\opensource\redis\src\commands\bitfield.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -159, 0, 0, 0, 0, 0, 0, 0, 0, -1, -160
"d:\information\IOT\learn\C\opensource\redis\src\commands\bitfield_ro.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -69, 0, 0, 0, 0, 0, 0, 0, 0, -1, -70
"d:\information\IOT\learn\C\opensource\redis\src\commands\bitop.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -99, 0, 0, 0, 0, 0, 0, 0, 0, -1, -100
"d:\information\IOT\learn\C\opensource\redis\src\commands\bitpos.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106, 0, 0, 0, 0, 0, 0, 0, 0, -1, -107
"d:\information\IOT\learn\C\opensource\redis\src\commands\blmove.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -117, 0, 0, 0, 0, 0, 0, 0, 0, -1, -118
"d:\information\IOT\learn\C\opensource\redis\src\commands\blmpop.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105, 0, 0, 0, 0, 0, 0, 0, 0, -1, -106
"d:\information\IOT\learn\C\opensource\redis\src\commands\blpop.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, -1, -81
"d:\information\IOT\learn\C\opensource\redis\src\commands\brpop.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79, 0, 0, 0, 0, 0, 0, 0, 0, -1, -80
"d:\information\IOT\learn\C\opensource\redis\src\commands\brpoplpush.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -96, 0, 0, 0, 0, 0, 0, 0, 0, -1, -97
"d:\information\IOT\learn\C\opensource\redis\src\commands\bzmpop.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -117, 0, 0, 0, 0, 0, 0, 0, 0, -1, -118
"d:\information\IOT\learn\C\opensource\redis\src\commands\bzpopmax.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -85, 0, 0, 0, 0, 0, 0, 0, 0, -1, -86
"d:\information\IOT\learn\C\opensource\redis\src\commands\bzpopmin.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -85, 0, 0, 0, 0, 0, 0, 0, 0, -1, -86
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-caching.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, 0, -1, -42
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-getname.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, 0, 0, 0, 0, 0, 0, 0, 0, -1, -33
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-getredir.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, -1, -38
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-help.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, -1, -27
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-id.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, 0, 0, 0, 0, 0, 0, 0, 0, -1, -25
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-info.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, -1, -28
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-kill.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -170, 0, 0, 0, 0, 0, 0, 0, 0, -1, -171
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-list.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105, 0, 0, 0, 0, 0, 0, 0, 0, -1, -106
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-no-evict.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, 0, 0, 0, 0, 0, 0, 0, 0, -1, -43
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-no-touch.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, 0, 0, 0, 0, 0, 0, 0, 0, -1, -41
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-pause.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, -1, -55
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-reply.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, 0, 0, 0, 0, 0, 0, 0, 0, -1, -48
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-setinfo.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, 0, 0, 0, 0, 0, 0, 0, 0, -1, -46
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-setname.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, -1, -34
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-tracking.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, -1, -81
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-trackinginfo.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, -1, -81
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-unblock.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, 0, 0, 0, 0, 0, 0, 0, 0, -1, -57
"d:\information\IOT\learn\C\opensource\redis\src\commands\client-unpause.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, 0, 0, 0, 0, 0, 0, 0, 0, -1, -25
"d:\information\IOT\learn\C\opensource\redis\src\commands\client.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, -1, -13
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-addslots.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, -1, -27
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-addslotsrange.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, -1, -37
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-bumpepoch.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, -1, -34
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-count-failure-reports.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, 0, 0, 0, 0, 0, 0, 0, 0, -1, -30
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-countkeysinslot.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-delslots.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, -1, -27
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-delslotsrange.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, -1, -37
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-failover.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, 0, 0, 0, 0, 0, 0, 0, 0, -1, -39
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-flushslots.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, -1, -20
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-forget.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-getkeysinslot.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -1, -36
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-help.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, -1, -23
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-info.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, -1, -22
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-keyslot.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-links.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 0, -1, -61
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-meet.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, 0, -1, -42
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-myid.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, -1, -19
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-myshardid.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, -1, -23
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-nodes.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, -1, -22
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-replicas.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, 0, 0, 0, 0, 0, 0, 0, 0, -1, -33
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-replicate.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-reset.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, 0, 0, 0, 0, 0, 0, 0, 0, -1, -39
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-saveconfig.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, -1, -20
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-set-config-epoch.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-setslot.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, -1, -55
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-shards.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -90, 0, 0, 0, 0, 0, 0, 0, 0, -1, -91
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-slaves.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, -1, -38
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster-slots.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -136, 0, 0, 0, 0, 0, 0, 0, 0, -1, -137
"d:\information\IOT\learn\C\opensource\redis\src\commands\cluster.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, -1, -10
"d:\information\IOT\learn\C\opensource\redis\src\commands\command-count.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, -1, -24
"d:\information\IOT\learn\C\opensource\redis\src\commands\command-docs.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -211, 0, 0, 0, 0, 0, 0, 0, 0, -1, -212
